accountNumber,ds,income,spending,y
100000916,2025-06,20438.87,11428.19,9010.68
100000916,2025-07,20438.87,12334.62,8104.25
100000916,2025-08,20438.87,12329.21,8109.66
100000916,2025-09,20438.87,12906.87,7532.0
100000916,2025-10,20438.87,13756.09,6682.78
100000916,2025-11,20438.87,13930.48,6508.39
100000916,2025-12,20438.87,12421.61,8017.26
100000916,2026-01,20438.87,12740.94,7697.93
100000916,2026-02,20438.87,12905.58,7533.29
100000916,2026-03,20438.87,12464.6,7974.27
100000916,2026-04,20438.87,12592.24,7846.63
100000916,2026-05,20438.87,13571.7,6867.17
100000916,2026-06,20438.87,12924.44,7514.43
100000916,2026-07,20438.87,13241.03,7197.84
100000917,2024-08,11565.61,5083.65,6481.96
100000917,2024-09,11565.61,6012.03,5553.58
100000917,2024-10,11565.61,5583.86,5981.75
100000917,2024-11,11565.61,5459.89,6105.72
100000917,2024-12,11565.61,5650.39,5915.22
100000917,2025-01,11565.61,5283.34,6282.27
100000917,2025-02,11565.61,5467.06,6098.55
100000917,2025-03,11565.61,5400.68,6164.93
100000917,2025-04,11565.61,5469.08,6096.53
100000917,2025-05,11565.61,5341.52,6224.09
100000917,2025-06,11565.61,5717.77,5847.84
100000917,2025-07,11565.61,5223.1,6342.51
100000917,2025-08,11565.61,5625.71,5939.9
100000917,2025-09,11565.61,5099.94,6465.67
100000917,2025-10,11565.61,5488.44,6077.17
100000917,2025-11,11565.61,5954.31,5611.3
100000917,2025-12,11565.61,5535.63,6029.98
100000917,2026-01,11565.61,5558.53,6007.08
100000917,2026-02,11565.61,5312.42,6253.19
100000917,2026-03,11565.61,5674.9,5890.71
100000917,2026-04,11565.61,6142.23,5423.38
100000917,2026-05,11565.61,5269.08,6296.53
100000917,2026-06,11565.61,5307.94,6257.67
100000917,2026-07,11565.61,5166.76,6398.85
100000918,2024-08,21025.95,12603.35,8422.6
100000918,2024-09,21025.95,14757.22,6268.73
100000918,2024-10,21025.95,14050.03,6975.92
100000918,2024-11,21025.95,13443.44,7582.51
100000918,2024-12,21025.95,12201.65,8824.3
100000918,2025-01,21025.95,13880.53,7145.42
100000918,2025-02,21025.95,12915.32,8110.63
100000918,2025-03,21025.95,12327.95,8698.0
100000918,2025-04,21025.95,13529.99,7495.96
100000918,2025-05,21025.95,12290.83,8735.12
100000918,2025-06,21025.95,13439.3,7586.65
100000918,2025-07,21025.95,13288.0,7737.95
100000918,2025-08,21025.95,12388.32,8637.63
100000918,2025-09,21025.95,11761.28,9264.67
100000918,2025-10,21025.95,14246.29,6779.66
100000918,2025-11,21025.95,12386.34,8639.61
100000918,2025-12,21025.95,12747.73,8278.22
100000918,2026-01,21025.95,13679.86,7346.09
100000918,2026-02,21025.95,14854.23,6171.72
100000918,2026-03,21025.95,13621.16,7404.79
100000918,2026-04,21025.95,13550.7,7475.25
100000918,2026-05,21025.95,14190.24,6835.71
100000918,2026-06,21025.95,12991.77,8034.18
100000918,2026-07,21025.95,13455.32,7570.63
100000919,2024-08,16719.62,11776.18,4943.44
100000919,2024-09,16719.62,10893.72,5825.9
100000919,2024-10,16719.62,10473.99,6245.63
100000919,2024-11,16719.62,11201.15,5518.47
100000919,2024-12,16719.62,11468.21,5251.41
100000919,2025-01,16719.62,11901.05,4818.57
100000919,2025-02,16719.62,11895.56,4824.06
100000919,2025-03,16719.62,11678.59,5041.03
100000919,2025-04,16719.62,11503.15,5216.47
100000919,2025-05,16719.62,11674.81,5044.81
100000919,2025-06,16719.62,12040.32,4679.3
100000919,2025-07,16719.62,11760.05,4959.57
100000919,2025-08,16719.62,11441.51,5278.11
100000919,2025-09,16719.62,12259.24,4460.38
100000919,2025-10,16719.62,11731.04,4988.58
100000919,2025-11,16719.62,11819.45,4900.17
100000919,2025-12,16719.62,12039.44,4680.18
100000919,2026-01,16719.62,11821.69,4897.93
100000919,2026-02,16719.62,11030.12,5689.5
100000919,2026-03,16719.62,11555.73,5163.89
100000919,2026-04,16719.62,11766.34,4953.28
100000919,2026-05,16719.62,11256.87,5462.75
100000919,2026-06,16719.62,11797.92,4921.7
100000919,2026-07,16719.62,11835.18,4884.44
100000920,2024-08,14573.02,8789.78,5783.24
100000920,2024-09,14573.02,9319.25,5253.77
100000920,2024-10,14573.02,8767.21,5805.81
100000920,2024-11,14573.02,8995.57,5577.45
100000920,2024-12,14573.02,8595.27,5977.75
100000920,2025-01,14573.02,9182.8,5390.22
100000920,2025-02,14573.02,8776.32,5796.7
100000920,2025-03,14573.02,7628.14,6944.88
100000920,2025-04,14573.02,8474.87,6098.15
100000920,2025-05,14573.02,8207.49,6365.53
100000920,2025-06,14573.02,8755.46,5817.56
100000920,2025-07,14573.02,8777.21,5795.81
100000920,2025-08,14573.02,7986.78,6586.24
100000920,2025-09,14573.02,8819.8,5753.22
100000920,2025-10,14573.02,8953.79,5619.23
100000920,2025-11,14573.02,8824.51,5748.51
100000920,2025-12,14573.02,8807.08,5765.94
100000920,2026-01,14573.02,8985.12,5587.9
100000920,2026-02,14573.02,8969.21,5603.81
100000920,2026-03,14573.02,8359.98,6213.04
100000920,2026-04,14573.02,8404.88,6168.14
100000920,2026-05,14573.02,8252.75,6320.27
100000920,2026-06,14573.02,9093.83,5479.19
100000920,2026-07,14573.02,8186.29,6386.73
100000921,2024-08,23323.91,11753.5,11570.41
100000921,2024-09,23323.91,12836.07,10487.84
100000921,2024-10,23323.91,12796.55,10527.36
100000921,2024-11,23323.91,12894.76,10429.15
100000921,2024-12,23323.91,12477.64,10846.27
100000921,2025-01,23323.91,12139.73,11184.18
100000921,2025-02,23323.91,12687.83,10636.08
100000921,2025-03,23323.91,12680.81,10643.1
100000921,2025-04,23323.91,12945.41,10378.5
100000921,2025-05,23323.91,13236.71,10087.2
100000921,2025-06,23323.91,13491.86,9832.05
100000921,2025-07,23323.91,12789.46,10534.45
100000921,2025-08,23323.91,12917.14,10406.77
100000921,2025-09,23323.91,11813.43,11510.48
100000921,2025-10,23323.91,12546.2,10777.71
100000921,2025-11,23323.91,11667.37,11656.54
100000921,2025-12,23323.91,12412.19,10911.72
100000921,2026-01,23323.91,12919.45,10404.46
100000921,2026-02,23323.91,11945.97,11377.94
100000921,2026-03,23323.91,12355.11,10968.8
100000921,2026-04,23323.91,12566.57,10757.34
100000921,2026-05,23323.91,12530.92,10792.99
100000921,2026-06,23323.91,13088.04,10235.87
100000921,2026-07,23323.91,12993.9,10330.01
100000922,2024-08,58514.47,20220.24,38294.23
100000922,2024-09,58514.47,23864.19,34650.28
100000922,2024-10,58514.47,20042.76,38471.71
100000922,2024-11,58514.47,21712.16,36802.31
100000922,2024-12,58514.47,21823.76,36690.71
100000922,2025-01,58514.47,20798.49,37715.98
100000922,2025-02,58514.47,21379.63,37134.84
100000922,2025-03,58514.47,18769.14,39745.33
100000922,2025-04,58514.47,20956.85,37557.62
100000922,2025-05,58514.47,23798.6,34715.87
100000922,2025-06,58514.47,20696.92,37817.55
100000922,2025-07,58514.47,23309.84,35204.63
100000922,2025-08,58514.47,21739.22,36775.25
100000922,2025-09,58514.47,23645.3,34869.17
100000922,2025-10,58514.47,19605.59,38908.88
100000922,2025-11,58514.47,23718.19,34796.28
100000922,2025-12,58514.47,20127.61,38386.86
100000922,2026-01,58514.47,18860.85,39653.62
100000922,2026-02,58514.47,19692.62,38821.85
100000922,2026-03,58514.47,19132.82,39381.65
100000922,2026-04,58514.47,20550.16,37964.31
100000922,2026-05,58514.47,21734.44,36780.03
100000922,2026-06,58514.47,21408.26,37106.21
100000922,2026-07,58514.47,20164.19,38350.28
100000923,2024-08,7394.14,5458.8,1935.34
100000923,2024-09,7394.14,6035.3,1358.84
100000923,2024-10,7394.14,6185.2,1208.94
100000923,2024-11,7394.14,6044.6,1349.54
100000923,2024-12,7394.14,5448.39,1945.75
100000923,2025-01,7394.14,6006.41,1387.73
100000923,2025-02,7394.14,5783.59,1610.55
100000923,2025-03,7394.14,5556.46,1837.68
100000923,2025-04,7394.14,5874.71,1519.43
100000923,2025-05,7394.14,5913.83,1480.31
100000923,2025-06,7394.14,6053.12,1341.02
100000923,2025-07,7394.14,6113.67,1280.47
100000923,2025-08,7394.14,5554.72,1839.42
100000923,2025-09,7394.14,6043.5,1350.64
100000923,2025-10,7394.14,5994.0,1400.14
100000923,2025-11,7394.14,5742.15,1651.99
100000923,2025-12,7394.14,5849.31,1544.83
100000923,2026-01,7394.14,6020.74,1373.4
100000923,2026-02,7394.14,6035.37,1358.77
100000923,2026-03,7394.14,5328.39,2065.75
100000923,2026-04,7394.14,5896.83,1497.31
100000923,2026-05,7394.14,5359.07,2035.07
100000923,2026-06,7394.14,6074.63,1319.51
100000923,2026-07,7394.14,5836.41,1557.73
100000924,2024-08,22674.99,13746.34,8928.65
100000924,2024-09,22674.99,13027.79,9647.2
100000924,2024-10,22674.99,12754.48,9920.51
100000924,2024-11,22674.99,12964.57,9710.42
100000924,2024-12,22674.99,13293.09,9381.9
100000924,2025-01,22674.99,12718.55,9956.44
100000924,2025-02,22674.99,13320.48,9354.51
100000924,2025-03,22674.99,13054.18,9620.81
100000924,2025-04,22674.99,13480.92,9194.07
100000924,2025-05,22674.99,12894.22,9780.77
100000924,2025-06,22674.99,12693.37,9981.62
100000924,2025-07,22674.99,13315.05,9359.94
100000924,2025-08,22674.99,12972.51,9702.48
100000924,2025-09,22674.99,13953.42,8721.57
100000924,2025-10,22674.99,13743.21,8931.78
100000924,2025-11,22674.99,14151.56,8523.43
100000924,2025-12,22674.99,13820.89,8854.1
100000924,2026-01,22674.99,13279.57,9395.42
100000924,2026-02,22674.99,13586.08,9088.91
100000924,2026-03,22674.99,13939.76,8735.23
100000924,2026-04,22674.99,12849.62,9825.37
100000924,2026-05,22674.99,12965.62,9709.37
100000924,2026-06,22674.99,13504.9,9170.09
100000924,2026-07,22674.99,13817.02,8857.97
100000925,2024-08,9120.9,5285.15,3835.75
100000925,2024-09,9120.9,5249.05,3871.85
100000925,2024-10,9120.9,5582.46,3538.44
100000925,2024-11,9120.9,5125.64,3995.26
100000925,2024-12,9120.9,4941.72,4179.18
100000925,2025-01,9120.9,5155.76,3965.14
100000925,2025-02,9120.9,5071.54,4049.36
100000925,2025-03,9120.9,5064.48,4056.42
100000925,2025-04,9120.9,5135.56,3985.34
100000925,2025-05,9120.9,5538.66,3582.24
100000925,2025-06,9120.9,5386.98,3733.92
100000925,2025-07,9120.9,5252.9,3868.0
100000925,2025-08,9120.9,5426.57,3694.33
100000925,2025-09,9120.9,5237.77,3883.13
100000925,2025-10,9120.9,5276.36,3844.54
100000925,2025-11,9120.9,5079.86,4041.04
100000925,2025-12,9120.9,5151.69,3969.21
100000925,2026-01,9120.9,5411.68,3709.22
100000925,2026-02,9120.9,5136.42,3984.48
100000925,2026-03,9120.9,5244.15,3876.75
100000925,2026-04,9120.9,5177.42,3943.48
100000925,2026-05,9120.9,5091.22,4029.68
100000925,2026-06,9120.9,5234.96,3885.94
100000925,2026-07,9120.9,5231.65,3889.25
100000926,2024-08,8385.72,6889.17,1496.55
100000926,2024-09,8385.72,7457.24,928.48
100000926,2024-10,8385.72,6727.88,1657.84
100000926,2024-11,8385.72,7187.54,1198.18
100000926,2024-12,8385.72,7171.42,1214.3
100000926,2025-01,8385.72,7287.66,1098.06
100000926,2025-02,8385.72,7525.98,859.74
100000926,2025-03,8385.72,8032.51,353.21
100000926,2025-04,8385.72,7179.85,1205.87
100000926,2025-05,8385.72,6912.41,1473.31
100000926,2025-06,8385.72,7856.23,529.49
100000926,2025-07,8385.72,7382.35,1003.37
100000926,2025-08,8385.72,7566.23,819.49
100000926,2025-09,8385.72,6517.28,1868.44
100000926,2025-10,8385.72,7615.59,770.13
100000926,2025-11,8385.72,7101.5,1284.22
100000926,2025-12,8385.72,7404.8,980.92
100000926,2026-01,8385.72,6515.87,1869.85
100000926,2026-02,8385.72,7574.93,810.79
100000926,2026-03,8385.72,6651.23,1734.49
100000926,2026-04,8385.72,7299.71,1086.01
100000926,2026-05,8385.72,7076.34,1309.38
100000926,2026-06,8385.72,7493.41,892.31
100000926,2026-07,8385.72,7246.84,1138.88
100000927,2024-08,6405.41,3257.35,3148.06
100000927,2024-09,6405.41,2834.33,3571.08
100000927,2024-10,6405.41,3338.75,3066.66
100000927,2024-11,6405.41,3050.8,3354.61
100000927,2024-12,6405.41,2878.78,3526.63
100000927,2025-01,6405.41,3120.37,3285.04
100000927,2025-02,6405.41,2995.19,3410.22
100000927,2025-03,6405.41,3126.14,3279.27
100000927,2025-04,6405.41,3069.14,3336.27
100000927,2025-05,6405.41,3055.05,3350.36
100000927,2025-06,6405.41,2900.87,3504.54
100000927,2025-07,6405.41,2932.33,3473.08
100000927,2025-08,6405.41,2863.25,3542.16
100000927,2025-09,6405.41,3085.94,3319.47
100000927,2025-10,6405.41,2885.49,3519.92
100000927,2025-11,6405.41,3184.92,3220.49
100000927,2025-12,6405.41,3065.94,3339.47
100000927,2026-01,6405.41,2942.04,3463.37
100000927,2026-02,6405.41,2992.74,3412.67
100000927,2026-03,6405.41,3031.21,3374.2
100000927,2026-04,6405.41,2821.19,3584.22
100000927,2026-05,6405.41,3144.09,3261.32
100000927,2026-06,6405.41,3136.39,3269.02
100000927,2026-07,6405.41,3103.27,3302.14
100000928,2024-08,34032.34,16790.29,17242.05
100000928,2024-09,34032.34,17686.47,16345.87
100000928,2024-10,34032.34,17048.03,16984.31
100000928,2024-11,34032.34,17201.01,16831.33
100000928,2024-12,34032.34,17612.72,16419.62
100000928,2025-01,34032.34,16669.72,17362.62
100000928,2025-02,34032.34,19470.46,14561.88
100000928,2025-03,34032.34,17674.37,16357.97
100000928,2025-04,34032.34,16757.72,17274.62
100000928,2025-05,34032.34,18883.16,15149.18
100000928,2025-06,34032.34,17409.57,16622.77
100000928,2025-07,34032.34,17056.88,16975.46
100000928,2025-08,34032.34,18668.41,15363.93
100000928,2025-09,34032.34,18919.85,15112.49
100000928,2025-10,34032.34,19483.74,14548.6
100000928,2025-11,34032.34,18007.46,16024.88
100000928,2025-12,34032.34,16734.38,17297.96
100000928,2026-01,34032.34,17645.94,16386.4
100000928,2026-02,34032.34,15951.95,18080.39
100000928,2026-03,34032.34,18628.35,15403.99
100000928,2026-04,34032.34,17174.52,16857.82
100000928,2026-05,34032.34,18603.81,15428.53
100000928,2026-06,34032.34,15683.25,18349.09
100000928,2026-07,34032.34,16930.41,17101.93
100000929,2024-08,25120.56,12824.67,12295.89
100000929,2024-09,25120.56,12260.95,12859.61
100000929,2024-10,25120.56,12603.1,12517.46
100000929,2024-11,25120.56,12676.07,12444.49
100000929,2024-12,25120.56,12817.15,12303.41
100000929,2025-01,25120.56,12298.83,12821.73
100000929,2025-02,25120.56,12167.68,12952.88
100000929,2025-03,25120.56,12814.55,12306.01
100000929,2025-04,25120.56,12483.11,12637.45
100000929,2025-05,25120.56,12721.17,12399.39
100000929,2025-06,25120.56,12614.9,12505.66
100000929,2025-07,25120.56,11850.5,13270.06
100000929,2025-08,25120.56,12674.65,12445.91
100000929,2025-09,25120.56,12194.95,12925.61
100000929,2025-10,25120.56,12892.49,12228.07
100000929,2025-11,25120.56,12425.58,12694.98
100000929,2025-12,25120.56,13223.45,11897.11
100000929,2026-01,25120.56,13016.25,12104.31
100000929,2026-02,25120.56,13471.91,11648.65
100000929,2026-03,25120.56,12642.24,12478.32
100000929,2026-04,25120.56,12491.71,12628.85
100000929,2026-05,25120.56,12678.31,12442.25
100000929,2026-06,25120.56,12440.16,12680.4
100000929,2026-07,25120.56,12605.74,12514.82
100000930,2024-08,26067.63,9648.35,16419.28
100000930,2024-09,26067.63,9952.94,16114.69
100000930,2024-10,26067.63,9416.29,16651.34
100000930,2024-11,26067.63,9168.43,16899.2
100000930,2024-12,26067.63,9410.83,16656.8
100000930,2025-01,26067.63,7979.84,18087.79
100000930,2025-02,26067.63,9381.3,16686.33
100000930,2025-03,26067.63,10230.59,15837.04
100000930,2025-04,26067.63,8870.98,17196.65
100000930,2025-05,26067.63,9043.81,17023.82
100000930,2025-06,26067.63,9517.63,16550.0
100000930,2025-07,26067.63,10387.16,15680.47
100000930,2025-08,26067.63,8950.02,17117.61
100000930,2025-09,26067.63,8533.25,17534.38
100000930,2025-10,26067.63,10211.15,15856.48
100000930,2025-11,26067.63,10572.73,15494.9
100000930,2025-12,26067.63,8759.51,17308.12
100000930,2026-01,26067.63,9823.26,16244.37
100000930,2026-02,26067.63,10110.75,15956.88
100000930,2026-03,26067.63,8993.7,17073.93
100000930,2026-04,26067.63,8577.75,17489.88
100000930,2026-05,26067.63,9300.41,16767.22
100000930,2026-06,26067.63,10471.72,15595.91
100000930,2026-07,26067.63,10029.32,16038.31
100000931,2024-08,29282.12,12434.68,16847.44
100000931,2024-09,29282.12,14426.6,14855.52
100000931,2024-10,29282.12,13631.28,15650.84
100000931,2024-11,29282.12,12572.56,16709.56
100000931,2024-12,29282.12,13508.15,15773.97
100000931,2025-01,29282.12,13500.32,15781.8
100000931,2025-02,29282.12,11410.14,17871.98
100000931,2025-03,29282.12,13364.08,15918.04
100000931,2025-04,29282.12,12755.88,16526.24
100000931,2025-05,29282.12,13433.29,15848.83
100000931,2025-06,29282.12,12442.83,16839.29
100000931,2025-07,29282.12,12423.92,16858.2
100000931,2025-08,29282.12,14182.91,15099.21
100000931,2025-09,29282.12,13431.03,15851.09
100000931,2025-10,29282.12,14027.17,15254.95
100000931,2025-11,29282.12,13252.54,16029.58
100000931,2025-12,29282.12,14030.25,15251.87
100000931,2026-01,29282.12,13191.87,16090.25
100000931,2026-02,29282.12,13182.75,16099.37
100000931,2026-03,29282.12,13449.38,15832.74
100000931,2026-04,29282.12,14483.35,14798.77
100000931,2026-05,29282.12,12758.04,16524.08
100000931,2026-06,29282.12,13954.47,15327.65
100000931,2026-07,29282.12,13809.35,15472.77
100000932,2024-08,57030.44,17021.35,40009.09
100000932,2024-09,57030.44,17353.35,39677.09
100000932,2024-10,57030.44,17466.06,39564.38
100000932,2024-11,57030.44,17454.67,39575.77
100000932,2024-12,57030.44,17501.63,39528.81
100000932,2025-01,57030.44,16753.77,40276.67
100000932,2025-02,57030.44,18079.57,38950.87
100000932,2025-03,57030.44,17412.62,39617.82
100000932,2025-04,57030.44,17363.39,39667.05
100000932,2025-05,57030.44,17209.52,39820.92
100000932,2025-06,57030.44,17107.9,39922.54
100000932,2025-07,57030.44,16737.31,40293.13
100000932,2025-08,57030.44,17035.68,39994.76
100000932,2025-09,57030.44,17685.18,39345.26
100000932,2025-10,57030.44,17333.35,39697.09
100000932,2025-11,57030.44,17074.77,39955.67
100000932,2025-12,57030.44,17089.38,39941.06
100000932,2026-01,57030.44,17236.88,39793.56
100000932,2026-02,57030.44,17374.47,39655.97
100000932,2026-03,57030.44,16582.67,40447.77
100000932,2026-04,57030.44,17220.71,39809.73
100000932,2026-05,57030.44,17243.56,39786.88
100000932,2026-06,57030.44,17013.69,40016.75
100000932,2026-07,57030.44,17743.92,39286.52
100000933,2024-08,5580.57,4955.48,625.09
100000933,2024-09,5580.57,4993.1,587.47
100000933,2024-10,5580.57,4399.5,1181.07
100000933,2024-11,5580.57,4751.72,828.85
100000933,2024-12,5580.57,4868.76,711.81
100000933,2025-01,5580.57,4717.32,863.25
100000933,2025-02,5580.57,4635.32,945.25
100000933,2025-03,5580.57,5022.85,557.72
100000933,2025-04,5580.57,5185.11,395.46
100000933,2025-05,5580.57,4693.37,887.2
100000933,2025-06,5580.57,4966.69,613.88
100000933,2025-07,5580.57,4211.57,1369.0
100000933,2025-08,5580.57,4893.03,687.54
100000933,2025-09,5580.57,4717.23,863.34
100000933,2025-10,5580.57,4800.36,780.21
100000933,2025-11,5580.57,4791.22,789.35
100000933,2025-12,5580.57,4896.49,684.08
100000933,2026-01,5580.57,5150.26,430.31
100000933,2026-02,5580.57,4896.8,683.77
100000933,2026-03,5580.57,4588.91,991.66
100000933,2026-04,5580.57,4707.87,872.7
100000933,2026-05,5580.57,4602.67,977.9
100000933,2026-06,5580.57,4918.74,661.83
100000933,2026-07,5580.57,4897.85,682.72
100000934,2024-08,14967.7,8290.84,6676.86
100000934,2024-09,14967.7,8546.95,6420.75
100000934,2024-10,14967.7,8685.04,6282.66
100000934,2024-11,14967.7,8519.11,6448.59
100000934,2024-12,14967.7,9369.17,5598.53
100000934,2025-01,14967.7,8535.3,6432.4
100000934,2025-02,14967.7,8762.66,6205.04
100000934,2025-03,14967.7,8511.43,6456.27
100000934,2025-04,14967.7,8436.46,6531.24
100000934,2025-05,14967.7,8938.24,6029.46
100000934,2025-06,14967.7,8579.47,6388.23
100000934,2025-07,14967.7,8797.75,6169.95
100000934,2025-08,14967.7,8865.08,6102.62
100000934,2025-09,14967.7,8469.8,6497.9
100000934,2025-10,14967.7,8557.81,6409.89
100000934,2025-11,14967.7,8785.14,6182.56
100000934,2025-12,14967.7,8819.83,6147.87
100000934,2026-01,14967.7,8567.69,6400.01
100000934,2026-02,14967.7,8824.68,6143.02
100000934,2026-03,14967.7,8594.44,6373.26
100000934,2026-04,14967.7,8546.26,6421.44
100000934,2026-05,14967.7,8820.07,6147.63
100000934,2026-06,14967.7,9029.97,5937.73
100000934,2026-07,14967.7,8672.78,6294.92
100000935,2024-08,18759.06,10639.57,8119.49
100000935,2024-09,18759.06,10021.7,8737.36
100000935,2024-10,18759.06,11366.18,7392.88
100000935,2024-11,18759.06,11091.71,7667.35
100000935,2024-12,18759.06,11198.37,7560.69
100000935,2025-01,18759.06,11748.09,7010.97
100000935,2025-02,18759.06,11755.64,7003.42
100000935,2025-03,18759.06,11575.55,7183.51
100000935,2025-04,18759.06,11472.71,7286.35
100000935,2025-05,18759.06,11060.19,7698.87
100000935,2025-06,18759.06,10448.57,8310.49
100000935,2025-07,18759.06,10672.47,8086.59
100000935,2025-08,18759.06,11232.44,7526.62
100000935,2025-09,18759.06,10820.1,7938.96
100000935,2025-10,18759.06,11107.36,7651.7
100000935,2025-11,18759.06,10998.42,7760.64
100000935,2025-12,18759.06,10890.23,7868.83
100000935,2026-01,18759.06,11667.6,7091.46
100000935,2026-02,18759.06,10970.12,7788.94
100000935,2026-03,18759.06,10591.22,8167.84
100000935,2026-04,18759.06,11249.21,7509.85
100000935,2026-05,18759.06,10530.08,8228.98
100000935,2026-06,18759.06,10212.32,8546.74
100000935,2026-07,18759.06,12333.69,6425.37
100000936,2024-08,20844.36,15307.86,5536.5
100000936,2024-09,20844.36,15288.11,5556.25
100000936,2024-10,20844.36,15696.39,5147.97
100000936,2024-11,20844.36,15680.85,5163.51
100000936,2024-12,20844.36,14936.28,5908.08
100000936,2025-01,20844.36,15337.88,5506.48
100000936,2025-02,20844.36,16291.31,4553.05
100000936,2025-03,20844.36,15270.91,5573.45
100000936,2025-04,20844.36,15565.57,5278.79
100000936,2025-05,20844.36,16954.3,3890.06
100000936,2025-06,20844.36,15557.95,5286.41
100000936,2025-07,20844.36,14577.15,6267.21
100000936,2025-08,20844.36,14758.6,6085.76
100000936,2025-09,20844.36,15689.03,5155.33
100000936,2025-10,20844.36,15826.19,5018.17
100000936,2025-11,20844.36,14645.09,6199.27
100000936,2025-12,20844.36,17628.56,3215.8
100000936,2026-01,20844.36,15170.28,5674.08
100000936,2026-02,20844.36,15497.39,5346.97
100000936,2026-03,20844.36,15545.3,5299.06
100000936,2026-04,20844.36,17354.15,3490.21
100000936,2026-05,20844.36,16041.67,4802.69
100000936,2026-06,20844.36,15711.87,5132.49
100000936,2026-07,20844.36,15188.63,5655.73
100000937,2024-08,23445.35,10424.55,13020.8
100000937,2024-09,23445.35,10752.48,12692.87
100000937,2024-10,23445.35,11309.23,12136.12
100000937,2024-11,23445.35,11229.25,12216.1
100000937,2024-12,23445.35,11647.3,11798.05
100000937,2025-01,23445.35,11084.75,12360.6
100000937,2025-02,23445.35,11855.28,11590.07
100000937,2025-03,23445.35,11370.07,12075.28
100000937,2025-04,23445.35,10812.4,12632.95
100000937,2025-05,23445.35,11951.45,11493.9
100000937,2025-06,23445.35,12317.35,11128.0
100000937,2025-07,23445.35,11064.51,12380.84
100000937,2025-08,23445.35,12168.2,11277.15
100000937,2025-09,23445.35,11472.49,11972.86
100000937,2025-10,23445.35,11848.68,11596.67
100000937,2025-11,23445.35,11112.71,12332.64
100000937,2025-12,23445.35,11909.1,11536.25
100000937,2026-01,23445.35,11859.42,11585.93
100000937,2026-02,23445.35,11062.22,12383.13
100000937,2026-03,23445.35,11456.26,11989.09
100000937,2026-04,23445.35,11876.75,11568.6
100000937,2026-05,23445.35,11676.54,11768.81
100000937,2026-06,23445.35,11941.76,11503.59
100000937,2026-07,23445.35,10959.94,12485.41
100000938,2024-08,13074.77,6833.13,6241.64
100000938,2024-09,13074.77,7255.94,5818.83
100000938,2024-10,13074.77,7119.32,5955.45
100000938,2024-11,13074.77,7619.38,5455.39
100000938,2024-12,13074.77,7157.91,5916.86
100000938,2025-01,13074.77,7394.85,5679.92
100000938,2025-02,13074.77,7441.57,5633.2
100000938,2025-03,13074.77,6757.95,6316.82
100000938,2025-04,13074.77,7231.28,5843.49
100000938,2025-05,13074.77,7341.38,5733.39
100000938,2025-06,13074.77,6682.11,6392.66
100000938,2025-07,13074.77,7056.03,6018.74
100000938,2025-08,13074.77,7392.04,5682.73
100000938,2025-09,13074.77,6823.88,6250.89
100000938,2025-10,13074.77,8093.97,4980.8
100000938,2025-11,13074.77,7490.26,5584.51
100000938,2025-12,13074.77,7235.7,5839.07
100000938,2026-01,13074.77,6783.81,6290.96
100000938,2026-02,13074.77,7542.34,5532.43
100000938,2026-03,13074.77,7238.9,5835.87
100000938,2026-04,13074.77,8055.97,5018.8
100000938,2026-05,13074.77,7195.68,5879.09
100000938,2026-06,13074.77,7622.16,5452.61
100000938,2026-07,13074.77,7587.65,5487.12
100000939,2024-08,8513.52,5195.73,3317.79
100000939,2024-09,8513.52,5307.57,3205.95
100000939,2024-10,8513.52,5356.91,3156.61
100000939,2024-11,8513.52,5514.02,2999.5
100000939,2024-12,8513.52,5169.33,3344.19
100000939,2025-01,8513.52,5217.67,3295.85
100000939,2025-02,8513.52,5156.5,3357.02
100000939,2025-03,8513.52,5584.93,2928.59
100000939,2025-04,8513.52,5285.78,3227.74
100000939,2025-05,8513.52,5154.69,3358.83
100000939,2025-06,8513.52,5357.11,3156.41
100000939,2025-07,8513.52,5252.46,3261.06
100000939,2025-08,8513.52,5273.8,3239.72
100000939,2025-09,8513.52,5229.96,3283.56
100000939,2025-10,8513.52,5255.75,3257.77
100000939,2025-11,8513.52,5348.03,3165.49
100000939,2025-12,8513.52,5238.41,3275.11
100000939,2026-01,8513.52,5235.31,3278.21
100000939,2026-02,8513.52,5315.05,3198.47
100000939,2026-03,8513.52,5369.05,3144.47
100000939,2026-04,8513.52,5424.56,3088.96
100000939,2026-05,8513.52,5175.09,3338.43
100000939,2026-06,8513.52,5324.31,3189.21
100000939,2026-07,8513.52,5251.18,3262.34
100000940,2024-08,18354.19,10986.1,7368.09
100000940,2024-09,18354.19,10902.01,7452.18
100000940,2024-10,18354.19,11150.52,7203.67
100000940,2024-11,18354.19,11088.31,7265.88
100000940,2024-12,18354.19,10989.56,7364.63
100000940,2025-01,18354.19,10473.83,7880.36
100000940,2025-02,18354.19,11002.93,7351.26
100000940,2025-03,18354.19,11345.69,7008.5
100000940,2025-04,18354.19,10679.99,7674.2
100000940,2025-05,18354.19,9976.95,8377.24
100000940,2025-06,18354.19,11165.73,7188.46
100000940,2025-07,18354.19,10534.45,7819.74
100000940,2025-08,18354.19,11382.24,6971.95
100000940,2025-09,18354.19,10842.85,7511.34
100000940,2025-10,18354.19,11225.89,7128.3
100000940,2025-11,18354.19,11249.23,7104.96
100000940,2025-12,18354.19,10587.24,7766.95
